ticker,n_total,n_2009,n_2010,n_2011,n_2012,n_2013,n_2014,n_2015,n_2016,n_2017,n_2018,n_2019,n_2020,n_2021,n_2022,n_2023,price_start,price_end,n_price_rows,max_gap_days,median_dollar_vol,liquidity_year,close_liquidity_mean,error,selection_news,tier,composite_score
FLEX,1638,7,55,104,116,91,95,151,135,88,190,170,80,62,140,154,1994-03-18,2023-12-28,3773.0,5.0,48080158.6933136,2017.0,16.65657372113718,,278,MEDIUM,9.032984791398478
EWQ,1279,4,19,191,177,80,33,175,148,127,173,98,48,1,2,3,1996-03-18,2023-12-28,3773.0,5.0,17160920.356750485,2017.0,28.67099603903721,,300,MEDIUM,9.031978546328386
QGEN,1614,3,27,76,113,93,61,109,87,113,177,321,217,51,81,85,1996-06-28,2023-12-28,3773.0,5.0,25112645.1713562,2017.0,31.488894884329866,,290,MEDIUM,9.029861266556566
CDNS,1883,5,27,32,36,41,75,79,59,106,167,305,164,57,355,375,1987-06-10,2023-12-28,3773.0,5.0,65997224.85656738,2017.0,35.59657378025739,,273,MEDIUM,9.024283531455257
OCN,1858,2,13,57,180,247,251,393,182,216,145,83,52,10,16,11,1996-09-25,2023-12-28,3773.0,5.0,5498949.926137924,2017.0,3.6197211105984994,,361,MEDIUM,9.021611251474734
MPWR,1355,0,18,33,50,46,49,67,114,163,146,185,83,45,217,139,2004-11-19,2023-12-28,3773.0,5.0,24677290.48156738,2017.0,100.42792839263065,,309,MEDIUM,9.018825295348954
ON,1367,0,0,0,0,0,0,40,45,145,137,64,69,97,295,475,2000-05-02,2023-12-28,3773.0,5.0,90001070.8808899,2017.0,16.51083663165332,,282,MEDIUM,9.009906531399004
GLNG,1421,2,5,54,74,39,98,152,161,111,174,193,106,28,131,93,2003-07-15,2023-12-28,3773.0,5.0,25637471.466064453,2017.0,24.445059757308655,,285,MEDIUM,9.00581044757438
PAAS,1697,1,65,88,100,77,69,117,193,126,163,273,214,48,59,104,1995-06-12,2023-12-28,3773.0,5.0,25546140.953063965,2017.0,17.131872526677956,,289,MEDIUM,9.003425031874292
ACCO,1072,0,0,0,30,48,142,139,147,173,157,97,60,27,27,25,2005-08-17,2023-12-28,3773.0,5.0,6215219.816207885,2017.0,12.417928266335293,,330,MEDIUM,9.000813981258016
INGR,1081,0,0,0,32,88,49,77,154,135,148,106,70,31,52,139,1997-12-11,2023-12-28,3773.0,5.0,47025271.101379395,2017.0,123.74458142770715,,283,MEDIUM,8.994740010402227
CHH,1605,0,31,59,89,137,140,106,75,124,175,227,120,31,129,162,1996-10-16,2023-12-28,3773.0,5.0,11116979.782104492,2017.0,64.64183251126354,,299,MEDIUM,8.993838226855704
EXP,1207,1,11,24,59,103,86,78,119,156,137,151,56,40,54,132,1994-04-12,2023-12-28,3773.0,5.0,48542527.00424195,2017.0,100.38517931448035,,293,MEDIUM,8.992601064008177
WWW,1430,2,30,65,150,139,124,141,101,96,189,133,66,34,69,91,1980-03-17,2023-12-28,3773.0,5.0,17725815.155982975,2017.0,26.326533906488304,,285,MEDIUM,8.984100804649827
RDUS,720,0,0,0,0,0,42,128,83,120,162,100,42,15,23,5,1993-11-16,2023-12-28,3773.0,5.0,28112852.546691895,2017.0,37.68284856180746,,282,MEDIUM,8.981426456546856
EWBC,1165,3,25,41,48,63,39,62,64,120,155,143,87,42,149,124,1999-02-03,2023-12-28,3773.0,5.0,45039033.878707886,2017.0,55.99274892920992,,275,MEDIUM,8.978469093247622
HTGC,1339,1,17,40,45,79,67,166,154,118,187,192,78,24,65,106,2005-06-09,2023-12-28,3773.0,5.0,5296044.091415405,2017.0,13.608685254100784,,305,MEDIUM,8.97079402780568
CAR,1795,0,13,8,35,51,144,87,114,139,137,116,231,93,392,235,1983-09-14,2023-12-28,3773.0,5.0,72331453.35826872,2017.0,33.463227108655225,,276,MEDIUM,8.969940334757473
DLB,1255,2,42,92,121,42,62,103,122,103,180,141,77,45,61,62,2005-02-17,2023-12-28,3773.0,5.0,17407800.521850586,2017.0,53.33721106175882,,283,MEDIUM,8.968841261118945
BBVA,1457,0,23,66,107,106,63,74,100,112,168,150,160,100,87,141,1988-12-15,2023-12-28,3773.0,5.0,21195693.892765045,2017.0,8.098804783536144,,280,MEDIUM,8.958842152044578
FAS,1665,12,110,93,33,24,25,131,215,110,147,101,98,182,209,175,2008-11-19,2023-12-28,3773.0,5.0,105941548.6907959,2017.0,50.957091646840375,,257,MEDIUM,8.956990637883354
GIL,1306,6,14,48,95,81,97,114,74,207,129,133,95,17,140,56,1998-06-19,2023-12-28,3773.0,5.0,12503466.73145294,2017.0,29.02358565007548,,336,MEDIUM,8.955709578885466
NTGR,1115,0,29,42,54,61,33,98,136,100,179,196,56,27,62,42,2003-07-31,2023-12-28,3773.0,5.0,17144974.991607666,2017.0,30.692762504060905,,279,MEDIUM,8.94734448050503
PHG,2047,0,52,169,130,112,155,240,157,130,143,206,164,85,132,172,1980-03-17,2023-12-28,3773.0,5.0,48416655.58166504,2017.0,35.8324701833535,,273,MEDIUM,8.944410918558761
IART,1072,0,21,68,76,73,64,73,54,122,157,130,74,30,46,84,1995-08-16,2023-12-28,3773.0,5.0,23429999.160766598,2017.0,47.71617538330565,,279,MEDIUM,8.942641665321391
VHT,1032,1,8,17,20,30,33,139,119,116,160,135,66,29,75,84,2004-01-30,2023-12-28,3773.0,5.0,24270699.005126953,2017.0,144.71247027879693,,276,MEDIUM,8.939507789254161
ENTG,979,1,10,36,31,18,49,51,53,122,157,199,56,47,75,74,2000-07-11,2023-12-28,3773.0,5.0,20721299.669265755,2017.0,25.23394423556993,,279,MEDIUM,8.931970609011683
CBSH,1306,0,15,45,109,86,97,128,96,69,209,156,69,23,91,113,1980-03-17,2023-12-28,3773.0,5.0,19644857.527160645,2017.0,53.737886451630004,,278,MEDIUM,8.93000492843644
TTEK,1371,1,27,49,65,127,110,76,105,97,183,204,83,62,81,101,1991-12-17,2023-12-28,3773.0,5.0,12820470.42388916,2017.0,44.62191231412242,,280,MEDIUM,8.929000289168833
DXC,655,0,0,0,0,0,0,0,0,128,129,77,69,72,96,84,1972-06-01,2023-12-28,3773.0,5.0,129132923.72131348,2017.0,68.91161981711825,,257,MEDIUM,8.919648049451517
CRL,1632,7,121,80,127,154,156,89,100,96,168,137,121,54,104,118,2000-06-23,2023-12-28,3773.0,5.0,31565736.09008789,2017.0,97.18306771692527,,264,MEDIUM,8.917097388417567
WTFC,989,0,17,34,39,41,50,71,85,113,158,132,76,27,64,82,1998-04-16,2023-12-28,3773.0,5.0,23692094.913482666,2017.0,74.58326681676614,,271,MEDIUM,8.911924119179513
EGO,1733,4,85,87,243,88,40,167,225,156,140,308,89,31,39,31,2003-01-23,2023-12-28,3773.0,5.0,14697549.673080444,2017.0,12.832270930012859,,296,MEDIUM,8.910331780380705
HALO,1497,1,24,38,117,88,200,140,104,178,131,142,110,37,79,108,2004-03-16,2023-12-28,3773.0,5.0,14471351.729393005,2017.0,14.488605563859066,,309,MEDIUM,8.908596645361492
CBD,631,0,1,11,8,20,38,30,18,75,211,148,14,14,23,20,1996-03-08,2023-12-28,3773.0,5.0,8485416.29524231,2017.0,21.308247045691743,,286,MEDIUM,8.907687575555265
DVY,1307,5,67,84,73,52,46,136,189,138,133,122,76,42,81,63,2003-11-07,2023-12-28,3773.0,5.0,50563066.67633056,2017.0,92.81936274676684,,271,MEDIUM,8.905843447768191
TCOM,1199,0,7,10,14,33,77,118,142,132,121,108,89,93,93,162,2003-12-09,2023-12-28,3773.0,5.0,177637007.3066711,2017.0,50.25653383171416,,253,MEDIUM,8.899102298424097
WAT,1212,1,16,57,84,77,68,95,87,105,145,182,101,31,61,102,1995-11-17,2023-12-28,3773.0,5.0,76269654.47387695,2017.0,174.48235093074965,,250,MEDIUM,8.891796524544201
AKAM,1765,1,23,31,28,76,93,99,100,141,122,261,244,134,113,299,1999-10-29,2023-12-28,3773.0,5.0,93797621.18873596,2017.0,55.37462138749689,,263,MEDIUM,8.884536249039254
MMSI,1409,0,10,24,28,60,53,151,48,93,180,205,99,23,146,289,1990-05-14,2023-12-28,3773.0,5.0,11575440.426635742,2017.0,35.94517928955565,,273,MEDIUM,8.882851927241093
JBL,1860,13,115,208,334,201,116,171,169,135,132,222,44,0,0,0,1993-05-03,2023-12-28,3773.0,5.0,47166412.870407104,2017.0,28.391195282043213,,267,MEDIUM,8.88140314074288
CALM,1614,9,48,46,46,49,61,256,338,117,159,98,66,23,81,217,1996-12-12,2023-12-28,3773.0,5.0,12433069.505310057,2017.0,40.06191233904713,,276,MEDIUM,8.879431799770197
AIR,3682,4,47,83,168,79,116,138,128,105,180,412,504,563,589,566,1980-03-17,2023-12-28,3773.0,5.0,5432471.859741211,2017.0,36.115219199799924,,285,MEDIUM,8.877216075391582
WOR,1484,4,30,57,114,135,144,143,170,126,147,129,45,56,53,131,1980-03-17,2023-12-28,3773.0,5.0,18340344.445800785,2017.0,46.51346607892162,,273,MEDIUM,8.871987314552532
ALNY,1374,0,1,6,26,37,60,129,76,136,127,219,206,87,108,156,2004-06-01,2023-12-28,3773.0,5.0,60494673.47793579,2017.0,80.41916309979807,,263,MEDIUM,8.868364154223748
VRSN,1455,9,88,96,183,98,94,119,90,87,157,134,87,52,68,93,1998-01-30,2023-12-28,3773.0,5.0,67568288.61236572,2017.0,96.47976100967225,,244,MEDIUM,8.867212024093632
MTCH,1366,0,0,0,0,0,0,13,56,69,192,135,140,290,241,230,1993-01-19,2023-12-28,3773.0,5.0,23904702.638244625,2017.0,20.930258914293997,,261,MEDIUM,8.862634479064287
HAE,1751,1,26,59,64,177,74,85,76,85,183,253,133,43,73,419,1991-05-10,2023-12-28,3773.0,5.0,12480858.28742981,2017.0,43.600079753009446,,268,MEDIUM,8.861358296149215
LNC,1316,4,96,107,96,114,130,107,140,105,137,169,104,0,0,7,1980-03-17,2023-12-28,3773.0,5.0,95528803.49121094,2017.0,70.18753000084622,,242,MEDIUM,8.855000099851955
ADC,1527,1,27,51,83,144,54,187,109,134,150,163,85,52,131,156,1994-04-15,2023-12-28,3773.0,5.0,8321376.208496094,2017.0,48.32999996170105,,284,MEDIUM,8.853956257405992
DBA,1156,21,90,105,81,39,58,103,118,66,207,204,11,7,36,10,2007-01-05,2023-12-28,3773.0,5.0,11051260.220718384,2017.0,19.586892435750162,,273,MEDIUM,8.848566750443505
VB,847,4,13,18,18,29,16,66,67,162,111,81,117,29,55,61,2004-01-30,2023-12-28,3773.0,5.0,79049626.92718504,2017.0,136.82657371004265,,273,MEDIUM,8.844953936624613
ES,746,0,1,3,0,7,0,28,28,104,138,60,63,62,110,142,1973-02-21,2023-12-28,3773.0,5.0,80418000.0,2017.0,60.63860564212875,,242,MEDIUM,8.842524761804253
KFY,1167,0,13,36,66,101,85,131,107,62,213,131,54,43,65,60,1999-02-11,2023-12-28,3773.0,5.0,10477080.2444458,2017.0,34.63521916362869,,275,MEDIUM,8.84159143225866
OMI,1132,0,11,29,68,33,97,77,73,96,161,165,135,48,102,37,1980-03-17,2023-12-28,3773.0,5.0,20798210.890197754,2017.0,30.036175237708832,,257,MEDIUM,8.838557019996498
FNF,1514,0,24,27,96,142,115,145,95,138,125,189,120,59,166,73,2005-10-14,2023-12-28,3773.0,5.0,47201438.36517333,2017.0,32.11646775325456,,263,MEDIUM,8.838309920127285
WSO,1217,1,19,43,96,54,59,104,97,84,165,150,64,31,111,139,1984-06-07,2023-12-28,3773.0,5.0,33254765.72723388,2017.0,152.23406404897986,,249,MEDIUM,8.837684195135402
TS,1264,3,30,32,54,91,102,90,92,60,185,193,79,28,109,116,2002-12-16,2023-12-28,3773.0,5.0,57600310.70652008,2017.0,30.915458071279335,,245,MEDIUM,8.8332685710184
CQP,1209,0,13,41,67,90,137,171,154,120,159,108,50,20,38,41,2007-03-21,2023-12-28,3773.0,5.0,6116500.0,2017.0,29.942031845153565,,279,MEDIUM,8.83036968404622
BDC,1049,2,11,32,60,40,54,97,127,128,139,129,61,25,58,86,1993-11-24,2023-12-28,3773.0,5.0,18714052.577209473,2017.0,75.81059766670622,,267,MEDIUM,8.825982193849075
CUZ,1447,1,17,38,49,118,280,126,94,105,149,236,57,30,78,69,1980-03-17,2023-12-28,3773.0,5.0,25028697.270202637,2017.0,35.35872512604611,,254,MEDIUM,8.822042490234253
BBD,1236,0,60,87,48,49,109,120,134,87,145,196,105,34,41,21,2002-08-02,2023-12-28,3773.0,5.0,95357625.0,2017.0,8.109546646178956,,232,MEDIUM,8.818146114124996
PODD,1493,3,13,29,57,29,28,89,124,80,172,272,145,28,63,361,2007-05-15,2023-12-28,3773.0,5.0,20011355.48400879,2017.0,51.670278875951276,,252,MEDIUM,8.810771473212291
AVT,1094,4,45,92,144,83,75,88,132,92,151,122,59,0,0,7,1973-05-03,2023-12-28,3773.0,5.0,39223222.8401184,2017.0,41.0278486426608,,243,MEDIUM,8.80888892248546
BB,1480,1,1,0,0,0,0,0,0,43,221,153,151,530,184,196,1999-02-04,2023-12-28,3773.0,5.0,34124880.18703461,2017.0,9.326055769901352,,264,MEDIUM,8.801386425878821
FUN,1307,7,21,39,74,84,54,106,111,103,165,222,98,27,97,99,1987-04-23,2023-12-28,3773.0,5.0,6725880.2490234375,2017.0,67.15589654018204,,268,MEDIUM,8.799733064056962
EWG,1649,9,28,193,268,256,80,100,67,36,223,221,132,9,12,15,1996-03-18,2023-12-28,3773.0,5.0,79539981.82067871,2017.0,30.476454199072847,,259,MEDIUM,8.797222105655045
BAK,1304,6,20,23,26,49,44,192,371,329,89,54,34,7,40,20,1999-01-13,2023-12-28,3773.0,5.0,9297973.098220827,2017.0,23.707649375338004,,418,MEDIUM,8.793033654621894
EWU,2995,8,23,127,124,259,716,88,275,82,152,811,266,19,24,21,1996-03-18,2023-12-28,3773.0,5.0,58054246.490478516,2017.0,33.57804780937286,,234,MEDIUM,8.792625023800506
HRL,1424,0,11,21,31,73,63,94,125,117,125,101,95,116,225,227,1980-03-17,2023-12-28,3773.0,5.0,70179532.58666992,2017.0,34.10458171130177,,242,MEDIUM,8.790866313460029
ECL,961,0,0,11,41,46,38,49,54,104,127,75,74,66,99,177,1973-02-21,2023-12-28,3773.0,5.0,111806593.06335449,2017.0,129.02310718673158,,231,MEDIUM,8.788703921795417
AG,1856,23,6,52,58,46,45,106,235,90,154,434,427,62,53,65,2006-11-28,2023-12-28,3773.0,5.0,26148583.7802887,2017.0,7.844023898303271,,244,MEDIUM,8.782344504626657
MSM,1220,2,16,38,93,76,65,94,122,82,155,180,109,50,57,81,1995-12-15,2023-12-28,3773.0,5.0,39370604.88510132,2017.0,86.28960151216424,,237,MEDIUM,8.778310728605469
CGNX,895,0,0,2,2,11,32,48,93,102,131,144,108,66,68,88,1989-07-20,2023-12-28,3773.0,5.0,63704726.24206543,2017.0,48.9112948535448,,233,MEDIUM,8.761000747453053
TRMB,1350,2,24,55,109,93,105,125,107,91,147,139,87,57,83,126,1990-07-20,2023-12-28,3773.0,5.0,32535016.908645622,2017.0,36.1892827630518,,238,MEDIUM,8.760576769643716
SUI,1043,1,9,10,29,39,36,118,171,92,149,153,80,38,54,64,1993-12-09,2023-12-28,3773.0,5.0,25816031.4743042,2017.0,86.40139439191476,,241,MEDIUM,8.759312937048461
EBIX,1346,2,26,73,89,104,109,197,173,96,159,177,69,29,15,28,1987-07-01,2023-12-28,3773.0,5.0,9237290.12374878,2017.0,61.85290832823491,,255,MEDIUM,8.755638221307187
KIE,948,3,25,16,31,68,86,150,145,162,123,39,13,6,47,34,2005-11-15,2023-12-28,3773.0,5.0,8648697.155570982,2017.0,29.4361354174367,,285,MEDIUM,8.754546804015561
AMX,1914,3,62,112,175,274,256,270,163,179,102,97,80,22,51,68,2001-02-12,2023-12-28,3773.0,5.0,40041883.20236207,2017.0,15.991792865008472,,281,MEDIUM,8.751710312576865
LYV,1061,1,37,70,82,67,71,122,57,83,149,188,127,0,0,7,2005-12-21,2023-12-28,3773.0,5.0,42338331.59942627,2017.0,36.15015930388553,,232,MEDIUM,8.751390441526961
NHI,1004,1,11,16,58,62,80,94,140,93,155,111,76,38,41,28,1991-10-09,2023-12-28,3773.0,5.0,13883157.580566406,2017.0,76.20262936291941,,248,MEDIUM,8.750001049012601
KMPR,964,0,0,0,9,151,119,64,38,79,178,136,64,37,35,54,1990-04-23,2023-12-28,3773.0,5.0,6967900.0,2017.0,48.02569719899698,,257,MEDIUM,8.747019505028828
MNRO,924,1,22,39,74,57,39,86,94,91,154,135,51,24,24,33,1991-07-30,2023-12-28,3773.0,5.0,15999750.0,2017.0,51.37466128223921,,245,MEDIUM,8.745142044794093
CAH,1674,0,4,6,39,99,121,110,85,106,117,98,112,150,202,425,1983-08-04,2023-12-28,3774.0,5.0,148276138.87939453,2017.0,71.64561758763287,,223,MEDIUM,8.741313295386082
XES,858,1,13,14,17,28,39,143,138,122,139,99,22,5,37,41,2006-06-22,2023-12-28,3773.0,5.0,9196319.705200197,2017.0,173.78167359857446,,261,MEDIUM,8.740457412471132
BKH,1242,1,12,51,42,63,236,108,124,70,170,147,72,38,37,71,1973-02-22,2023-12-28,3773.0,5.0,20836368.48449707,2017.0,65.86888443236332,,240,MEDIUM,8.73676790086077
ASGN,979,0,1,18,69,95,79,100,64,67,182,114,64,21,56,49,1992-09-22,2023-12-28,3773.0,5.0,12118374.119567871,2017.0,52.08713145465015,,249,MEDIUM,8.73592887661886
APOG,1007,2,22,18,46,48,59,80,112,160,119,145,51,32,37,76,1973-05-03,2023-12-28,3773.0,5.0,10730580.123901367,2017.0,52.2381274766656,,279,MEDIUM,8.734318565618981
PRIM,1069,0,4,28,59,87,92,110,87,88,169,152,45,28,86,34,2008-08-06,2023-12-28,3773.0,5.0,5000200.0,2017.0,25.53251002034343,,257,MEDIUM,8.719914097069905
RHI,1062,2,21,50,89,76,67,85,94,61,167,156,80,0,0,114,1980-03-17,2023-12-28,3773.0,5.0,45739098.55651855,2017.0,48.622350548368054,,228,MEDIUM,8.719588692148786
WNC,1166,0,16,16,54,24,43,235,110,128,126,96,48,17,75,178,1991-11-08,2023-12-28,3773.0,5.0,16200042.943382261,2017.0,20.65302792583329,,254,MEDIUM,8.715996521795475
BC,1238,23,13,45,64,68,77,95,91,80,144,215,113,68,75,67,1981-12-31,2023-12-28,3773.0,5.0,50618340.73982239,2017.0,56.960000087540465,,224,MEDIUM,8.71481990074878
ACGL,1755,1,20,37,31,66,130,171,171,78,150,233,114,44,205,304,1995-09-14,2023-12-28,3773.0,5.0,36122539.49546814,2017.0,31.633160617721984,,228,MEDIUM,8.71355941796643
WBS,1154,1,21,62,90,66,48,80,85,75,155,129,104,41,91,106,1986-12-12,2023-12-28,3773.0,5.0,30501178.38897705,2017.0,52.14972124441687,,230,MEDIUM,8.712086001051858
HUBG,881,0,19,42,53,31,49,45,68,86,158,118,51,21,81,59,1996-03-13,2023-12-28,3773.0,5.0,10808150.224685669,2017.0,41.868246982772035,,244,MEDIUM,8.708608536028235
CMP,1188,3,28,41,59,61,210,139,90,80,152,134,54,41,37,59,2003-12-12,2023-12-28,3773.0,5.0,23174358.963012695,2017.0,69.19163346005627,,232,MEDIUM,8.700664044679865
BJRI,1196,0,0,6,26,35,148,274,79,60,184,37,48,23,40,236,1996-10-09,2023-12-28,3773.0,5.0,13281000.0,2017.0,36.29031884242814,,244,MEDIUM,8.700438912504683
FORM,1173,1,14,49,96,58,123,116,132,144,124,141,74,22,40,39,2003-06-12,2023-12-28,3773.0,5.0,8283799.870491028,2017.0,13.870478094336521,,268,MEDIUM,8.700326528145686
VUG,1130,3,5,10,25,12,26,52,52,130,107,125,111,55,178,239,2004-01-30,2023-12-28,3773.0,5.0,77860387.26196289,2017.0,128.08402364662444,,237,MEDIUM,8.697993200621042
RGLD,1322,3,20,71,105,52,43,151,188,77,147,220,128,0,7,110,1981-06-09,2023-12-28,3773.0,5.0,40323164.82925415,2017.0,78.88689235672058,,224,MEDIUM,8.696677609325874
OGE,1154,1,18,70,101,76,73,89,77,66,161,110,80,49,80,103,1973-02-21,2023-12-28,3773.0,5.0,32184424.977493286,2017.0,35.20007980772223,,227,MEDIUM,8.691471795771664
HRB,1285,0,17,26,49,105,99,104,106,151,99,62,74,57,180,156,1973-02-21,2023-12-28,3773.0,5.0,68810083.94050598,2017.0,25.917131469544188,,250,MEDIUM,8.684640863938586
NPO,911,1,6,24,19,104,118,105,55,67,180,89,39,35,35,34,2002-05-24,2023-12-28,3773.0,5.0,7380163.9724731445,2017.0,73.32745031531589,,247,MEDIUM,8.68186408607077
AIV,925,1,21,35,61,37,57,90,70,62,160,180,101,17,15,18,1994-07-22,2023-12-28,3773.0,5.0,41453418.143463135,2017.0,44.38175300202997,,222,MEDIUM,8.676483797616545
UFPI,1339,0,13,57,48,80,66,118,121,111,135,170,66,61,173,120,1993-11-10,2023-12-28,3773.0,5.0,10066470.221328733,2017.0,32.35247016997926,,246,MEDIUM,8.672479764012051
GEF,1490,0,9,52,106,63,60,148,124,113,132,143,59,37,331,113,1996-02-28,2023-12-28,3773.0,5.0,10906111.767578127,2017.0,56.525298874691664,,245,MEDIUM,8.665982341237589
BOKF,1049,1,7,36,62,71,56,133,82,76,162,118,62,22,69,92,1991-09-05,2023-12-28,3773.0,5.0,9380418.366241455,2017.0,83.67629479032114,,238,MEDIUM,8.660097353398719
UNM,1214,0,0,3,31,28,51,82,75,94,125,72,111,64,213,265,1986-11-06,2023-12-28,3773.0,5.0,53725948.528671265,2017.0,48.828725092914475,,219,MEDIUM,8.659257171087027
BTE,992,1,11,13,32,41,83,146,118,72,175,129,110,12,8,41,2006-04-03,2023-12-28,3773.0,5.0,5019095.98531723,2017.0,3.106494027779872,,247,MEDIUM,8.65583881585635
NSIT,824,1,11,22,38,18,13,33,69,88,153,132,55,27,53,111,1995-01-24,2023-12-28,3773.0,5.0,7155277.733993529,2017.0,41.297011903557646,,241,MEDIUM,8.652196086415277
GFI,1713,10,63,65,122,155,95,175,220,91,137,195,158,32,67,128,1980-03-17,2023-12-28,3773.0,5.0,20602431.16986751,2017.0,3.782948217543948,,228,MEDIUM,8.650931668060009
ADTN,1425,2,49,125,172,120,117,102,105,104,143,202,40,20,55,69,1994-08-10,2023-12-28,3773.0,5.0,5885814.888572695,2017.0,21.510159321515207,,247,MEDIUM,8.650754794500529
MTZ,635,0,2,3,3,16,47,25,85,113,117,28,28,33,49,86,1973-02-21,2023-12-28,3773.0,5.0,34076316.26358032,2017.0,42.43768927585556,,230,MEDIUM,8.645274376721813
NAT,1421,3,41,53,55,64,100,179,230,157,115,169,138,28,39,50,1997-09-30,2023-12-28,3773.0,5.0,6187499.828338623,2017.0,6.222342377164924,,272,MEDIUM,8.643190747598425
HCSG,842,0,11,33,65,50,22,53,49,85,145,172,52,35,34,36,1983-11-29,2023-12-28,3773.0,5.0,14223039.587402342,2017.0,47.81155378790016,,230,MEDIUM,8.641378753600058
RJF,1073,5,32,56,139,95,52,77,60,116,111,146,79,0,91,14,1983-07-01,2023-12-28,3773.0,5.0,49814350.872802734,2017.0,79.80183270822958,,227,MEDIUM,8.639056733780174
CX,1152,2,50,101,82,78,78,113,207,138,98,89,54,19,11,32,1999-09-15,2023-12-28,3773.0,5.0,76402180.81197739,2017.0,8.654581674066673,,236,MEDIUM,8.6389779677373
CW,747,0,7,52,70,57,85,46,44,73,149,107,50,0,0,7,1980-03-17,2023-12-28,3773.0,5.0,21115840.39306641,2017.0,100.43426319137512,,222,MEDIUM,8.627589514831897
LOGI,1032,3,37,103,79,75,90,106,83,69,161,136,83,0,0,7,1997-03-27,2023-12-28,3773.0,5.0,11119320.322036743,2017.0,33.73649397314307,,230,MEDIUM,8.621059604544214
JNPR,1456,10,123,274,148,92,182,110,130,91,114,92,90,0,0,0,1999-06-25,2023-12-28,3773.0,5.0,117229682.2013855,2017.0,27.99541836620802,,205,WEAK,8.619633934419026
RY,1785,2,6,6,34,61,84,59,112,127,101,62,218,274,295,344,1995-10-16,2023-12-28,3773.0,5.0,67641000.0,2017.0,74.13645418326693,,228,MEDIUM,8.617029949154801
DOX,1216,3,55,53,62,81,97,64,76,78,135,199,65,44,117,87,1998-06-19,2023-12-28,3773.0,5.0,38299639.907836914,2017.0,63.188844521207166,,213,MEDIUM,8.614017750122168
ROL,1176,0,11,10,24,37,33,97,76,82,139,197,120,46,123,181,1980-03-17,2023-12-28,3773.0,5.0,19875960.124969482,2017.0,27.572988038993927,,221,MEDIUM,8.610728349866687
LTC,680,0,11,24,38,24,25,76,99,55,179,126,16,0,0,7,1992-08-18,2023-12-28,3773.0,5.0,9249495.260238647,2017.0,47.794262874648865,,234,MEDIUM,8.598856303093722
GVA,976,1,20,26,30,61,75,89,97,93,130,207,42,26,24,55,1990-04-20,2023-12-28,3773.0,5.0,16597547.891235352,2017.0,54.5341833198213,,223,MEDIUM,8.590853500426476
RDY,1039,3,33,73,79,63,83,88,75,64,163,157,67,0,0,91,2001-04-11,2023-12-28,3773.0,5.0,10409732.290649416,2017.0,38.9332270223306,,227,MEDIUM,8.590547974933708
OTEX,1101,1,20,58,75,68,88,143,123,85,137,130,51,36,48,38,1996-01-24,2023-12-28,3773.0,5.0,14879142.71888733,2017.0,32.986075716664594,,222,MEDIUM,8.588942915182086
OI,1473,2,43,92,88,54,89,128,148,89,127,184,118,29,94,188,1991-12-11,2023-12-28,3773.0,5.0,26926379.14581299,2017.0,22.434183249910514,,216,MEDIUM,8.587970690430115
RCI,1114,5,24,66,106,146,80,122,73,95,130,134,26,0,28,79,1996-01-11,2023-12-28,3773.0,5.0,13673464.082336426,2017.0,47.857609676649844,,225,MEDIUM,8.584547129767559
BRC,1234,3,23,33,44,57,82,115,137,83,148,236,49,59,57,108,1984-09-07,2023-12-28,3773.0,5.0,6660270.13130188,2017.0,36.85278881118592,,231,MEDIUM,8.584053074148764
AGO,1462,9,72,103,67,196,106,316,93,91,123,140,56,23,23,44,2004-04-23,2023-12-28,3773.0,5.0,31953938.636779785,2017.0,39.53860555701997,,214,MEDIUM,8.582080733500401
WAL,1443,0,13,43,48,55,78,96,110,122,107,113,84,50,62,462,2005-07-01,2023-12-28,3773.0,5.0,28907745.257568363,2017.0,50.602470154781265,,229,MEDIUM,8.580426248600224
MTD,931,1,11,31,54,58,47,44,84,80,121,164,86,31,56,63,1997-11-14,2023-12-28,3773.0,5.0,78465917.96875001,2017.0,561.7080480567962,,201,WEAK,8.580181834049817
NLY,2054,8,82,104,112,91,83,132,137,124,96,312,213,145,214,201,1997-10-08,2023-12-28,3773.0,5.0,86221004.16030882,2017.0,11.64039841686112,,220,MEDIUM,8.575990462453426
BLDR,1673,0,7,30,56,105,55,129,80,81,138,189,126,67,248,362,2005-06-28,2023-12-28,3773.0,5.0,15232111.409759521,2017.0,15.750717125090945,,219,MEDIUM,8.574385578271144
SWX,893,1,6,15,30,32,29,58,87,49,174,145,60,49,89,69,1973-02-21,2023-12-28,3773.0,5.0,18189600.0,2017.0,80.45832654489465,,223,MEDIUM,8.572762106393078
FIX,962,1,9,14,25,68,34,104,110,54,183,157,51,26,42,84,1997-06-27,2023-12-28,3773.0,5.0,5897459.867858887,2017.0,36.4336654085562,,237,MEDIUM,8.572735349065049
AEIS,823,3,18,41,25,58,91,42,63,141,99,60,38,40,42,62,1995-11-17,2023-12-28,3773.0,5.0,26793126.823425293,2017.0,72.02438251145807,,240,MEDIUM,8.568688394747525
CENX,664,0,5,0,6,12,66,77,46,69,139,53,58,40,57,36,1996-03-29,2023-12-28,3773.0,5.0,32567671.806335453,2017.0,14.95756976063033,,208,MEDIUM,8.56844738621093
JBLU,1562,4,122,135,97,122,156,178,209,131,91,120,197,0,0,0,2002-04-12,2023-12-28,3773.0,5.0,106213212.51449585,2017.0,20.94370522062142,,222,MEDIUM,8.56842524727554
